,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
2810,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2811,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2812,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2813,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2814,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2815,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2816,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2817,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2819,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2820,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2821,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2822,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2823,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2824,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2825,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2828,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2829,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2832,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2833,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2834,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2835,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2837,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2839,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2840,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2841,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2842,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2844,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2845,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2846,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2847,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2848,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2849,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2850,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2851,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2852,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2853,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2854,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2855,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2856,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2857,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2858,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2860,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2861,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2862,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2863,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2864,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2865,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2866,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2869,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2870,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2873,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2874,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2875,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2876,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2878,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2880,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2881,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2882,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2883,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2885,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2886,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2887,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2888,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2889,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2890,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2891,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2892,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2893,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2894,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2895,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2896,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2897,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2898,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2899,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2901,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2902,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2903,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2904,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2905,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2906,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2907,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2910,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2911,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2914,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2915,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2916,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2917,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2919,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2921,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2922,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2923,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2924,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2926,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2927,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2928,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2929,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2930,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2931,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2932,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2933,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2934,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2935,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2936,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2937,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2938,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2939,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2940,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2942,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2943,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2944,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2945,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2946,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2947,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2948,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2951,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2952,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2955,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2956,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2957,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2958,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2960,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2962,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2963,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2964,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2965,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2967,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2968,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2969,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2970,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2971,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2972,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2973,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2974,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2975,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2976,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2977,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2978,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2979,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2980,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2981,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2982,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2983,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2984,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2985,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2986,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2987,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2988,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2989,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2992,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2993,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2996,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2997,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2998,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2999,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3001,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3003,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3004,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3005,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3006,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3008,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3009,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3010,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3011,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3012,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3013,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3014,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3015,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3016,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3017,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3018,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3019,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3020,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3021,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3022,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3024,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3025,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3026,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3027,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3028,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3029,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3030,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3033,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3034,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3037,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3038,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3039,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3040,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3042,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3044,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3045,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3046,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3047,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3049,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3050,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3051,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3052,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3053,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3054,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3055,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3056,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3057,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3058,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3059,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3060,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3061,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3062,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3063,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3065,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3066,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3067,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3068,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3069,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3070,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3071,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3074,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3075,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3078,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3079,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3080,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3081,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3083,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3085,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3086,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3087,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3088,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3090,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3091,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3092,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3093,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3094,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3095,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3096,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3097,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3098,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3099,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3100,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3101,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3102,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3103,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3104,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3106,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3107,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3108,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3109,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3110,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3111,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3112,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3115,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3116,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
